"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-04",99.74127,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-05",99.49285,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-06",99.46725,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-07",99.61243,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-08",99.78372,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-09",99.87461,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-10",99.6453,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-11",98.90776,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1973-12",98.03082,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.29853,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-02",96.95972,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-03",96.85686,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-04",96.76496,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-05",96.49437,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-06",95.98272,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-07",95.28963,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-08",94.55679,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-09",93.87347,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-10",93.45775,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-11",93.51236,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1974-12",93.8129,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-01",94.2049,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-02",94.57909,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-03",95.03109,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-04",95.48716,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-05",95.80392,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-06",95.86389,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-07",95.81043,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-08",95.71191,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-09",95.61516,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-10",95.64403,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-11",95.8203,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1975-12",96.03477,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-01",96.14692,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-02",96.04612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-03",95.81544,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-04",95.55653,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-05",95.34455,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-06",95.21117,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-07",95.08076,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-08",94.9038,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-09",94.78728,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-10",94.89578,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-11",95.29221,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1976-12",95.82931,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-01",96.30484,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-02",96.47617,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-03",96.41222,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-04",96.32214,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-05",96.34344,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-06",96.63204,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-07",97.06519,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-08",97.50448,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-09",97.91435,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-10",98.19866,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-11",98.34243,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1977-12",98.40339,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-01",98.36822,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-02",98.36739,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-03",98.43455,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-04",98.50725,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-05",98.63577,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-06",98.91026,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-07",99.33236,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-08",99.81644,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-09",100.3192,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-10",100.6314,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-11",100.7026,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1978-12",100.6049,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-01",100.4612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-02",100.2681,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-03",100.0385,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-04",99.71952,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-05",99.42216,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-06",99.18822,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-07",99.01211,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-08",98.79881,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-09",98.54008,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-10",98.25189,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-11",97.95731,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1979-12",97.69889,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-01",97.5574,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-02",97.6344,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-03",97.91798,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-04",98.2057,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-05",98.37266,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-06",98.3596,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-07",98.28184,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-08",98.16643,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-09",98.02996,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-10",97.99396,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-11",98.14552,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1980-12",98.29749,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-01",98.38859,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-02",98.33137,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-03",98.19701,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-04",97.99668,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-05",97.8159,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-06",97.73905,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-07",97.7543,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-08",97.83051,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-09",97.9019,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-10",98.06777,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-11",98.52101,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1981-12",99.10648,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-01",99.6952,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-02",100.1506,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-03",100.2913,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-04",100.2635,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-05",100.1243,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-06",99.5934,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-07",99.02037,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-08",98.53587,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-09",98.07327,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-10",97.57723,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-11",97.19054,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1982-12",96.92263,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-01",96.76044,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-02",96.93632,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-03",97.26275,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-04",97.50812,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-05",97.62195,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-06",97.76536,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-07",97.92138,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-08",98.02741,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-09",98.095,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-10",98.10383,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-11",98.20993,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1983-12",98.46104,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-01",98.69053,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-02",98.81789,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-03",98.89513,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-04",98.97936,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-05",99.33143,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-06",99.78,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-07",100.197,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-08",100.6006,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-09",101.0144,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-10",101.339,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-11",101.4907,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1984-12",101.6278,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-01",101.7233,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-02",101.4282,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-03",101.0512,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-04",100.9436,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-05",101.0217,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-06",101.2878,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-07",101.6142,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-08",101.7528,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-09",101.6713,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-10",101.5239,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-11",101.458,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1985-12",101.43,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-01",101.5748,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-02",101.7649,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-03",102.0448,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-04",102.2755,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-05",102.4337,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-06",102.5468,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-07",102.562,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-08",102.6745,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-09",102.899,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-10",103.0944,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-11",103.1263,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1986-12",103.0571,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-01",103.059,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-02",103.0148,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-03",102.9016,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-04",102.7249,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-05",102.5767,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-06",102.4813,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-07",102.4329,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-08",102.3254,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-09",102.1117,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-10",101.9658,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-11",102.0004,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1987-12",102.109,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-01",102.0973,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-02",102.0706,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-03",102.0595,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-04",102.1293,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-05",102.1156,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-06",102.1609,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-07",102.2044,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-08",102.3503,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-09",102.6316,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-10",102.8912,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-11",103.053,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1988-12",102.9997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-01",102.7695,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-02",102.389,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-03",101.9655,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-04",101.6537,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-05",101.6103,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-06",101.7539,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-07",102.0018,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-08",102.2365,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-09",102.4441,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-10",102.5073,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-11",102.4939,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1989-12",102.4836,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-01",102.5539,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-02",102.7626,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-03",102.9673,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-04",103.168,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-05",103.1651,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-06",102.9648,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-07",102.5896,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-08",102.1129,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-09",101.5097,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-10",101.134,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-11",101.0527,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1990-12",100.9249,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-01",100.7178,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-02",100.6687,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-03",101.0787,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-04",101.3408,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-05",101.4059,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-06",101.3825,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-07",101.3615,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-08",101.3844,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-09",101.4091,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-10",101.287,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-11",101.0969,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1991-12",100.9633,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-01",100.9439,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-02",100.997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-03",101.0841,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-04",101.0612,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-05",100.9509,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-06",100.7164,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-07",100.4548,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-08",99.99725,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-09",99.2808,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-10",98.77844,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-11",98.64329,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1992-12",98.57653,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-01",98.45912,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-02",98.25298,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-03",98.00811,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-04",97.98597,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-05",98.26997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-06",98.40141,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-07",98.55742,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-08",98.59196,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-09",98.54188,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-10",98.59234,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-11",98.52004,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1993-12",98.80132,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-01",99.27766,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-02",99.78465,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-03",100.1721,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-04",100.68,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-05",101.109,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-06",101.472,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-07",101.5919,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-08",101.7046,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-09",101.8695,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-10",101.9129,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-11",101.9516,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1994-12",102.1298,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-01",102.3315,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-02",102.2231,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-03",101.8244,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-04",101.6717,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-05",101.6998,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-06",101.8083,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-07",101.9161,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-08",102.0461,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-09",102.2449,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-10",102.315,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-11",102.1951,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1995-12",101.8903,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-01",101.5917,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-02",101.4299,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-03",101.3869,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-04",101.4307,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.6409,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.779,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.6846,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-08",101.5514,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-09",101.4145,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-10",101.2288,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-11",101.1432,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1996-12",101.163,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-01",101.1796,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.0891,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-03",100.8583,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-04",100.505,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-05",100.2183,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-06",100.16,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-07",100.5314,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.0791,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.5792,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.8136,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-11",102.0075,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1997-12",102.0157,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-01",102.0671,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-02",102.1492,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-03",102.2322,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-04",102.1878,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-05",102.0089,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-06",101.7992,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-07",101.6483,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-08",101.6488,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-09",101.9641,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-10",102.4417,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-11",102.7673,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1998-12",102.8969,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-01",102.8694,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-02",102.6769,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-03",102.3751,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.9995,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-05",101.7576,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-06",101.797,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-07",101.8131,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.8375,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.9454,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-10",102.2044,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-11",102.4007,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","1999-12",102.6077,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-01",102.7689,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-02",102.8221,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-03",102.8415,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-04",102.7915,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-05",102.6449,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-06",102.5988,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-07",102.6141,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-08",102.5997,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-09",102.5075,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.5946,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-11",102.5509,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2000-12",102.5147,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-01",102.4271,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.4816,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.6883,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.9565,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-05",103.3025,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-06",103.5809,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-07",103.6902,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-08",103.5709,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-09",103.2607,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-10",102.8767,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-11",102.5945,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2001-12",102.6182,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-01",102.7176,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.8397,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.8431,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.6522,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.3914,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-06",102.1073,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.8914,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.6954,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.5194,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-10",101.3323,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-11",101.1094,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2002-12",100.7167,
"ITA","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.4093,
